SEQPLT16,PSTATABB,PNAME,ORISPL,OPRNAME,OPRCODE,UTLSRVNM,UTLSRVID,BANAME,BACODE,NERC,SUBRGN,SRNAME,ISORTO,FIPSST,FIPSCNTY,CNTYNAME,LAT,LON,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m
215,AL,Sloss Industries Corp,50359,Alabama Power Co,195,"ERP Compliant Coke, LLC",17330,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,073,Jefferson,33.568164,-86.79873,108814.3823,135206.6299,96490.0108,87239.10185,116062.2365,21685.3496,21422.89669,29606.92702,24040.25315,11261.61737,4147.723466,8415.24627,5144.429758,1552.925522,1338.484505,76657.99692,94070.93238,71707.08417,70938.35448,69899.61063
216,AL,Tenaska Central Alabama Gen Station,55440,Alabama Power Co,195,Tenaska Alabama B LP,18835,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,001,Autauga,32.6497,-86.74,61158.16419,84966.10037,44496.91057,40763.67545,74050.54556,19347.56705,21779.38338,24421.18847,18885.85521,11901.85653,3069.421618,7599.605117,2519.194002,724.3493398,1286.766641,42289.16531,53785.50864,34521.7668,37145.06385,43599.49863
217,AL,Tenaska Lindsay Hill Generating Station,55271,Alabama Power Co,195,Tenaska Alabama Partners LP,31386,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,001,Autauga,32.6514,-86.7386,61158.16419,84966.10037,44496.91057,40763.67545,74050.54556,19347.56705,21779.38338,24421.18847,18885.85521,11901.85653,3069.421618,7599.605117,2519.194002,724.3493398,1286.766641,42289.16531,53785.50864,34521.7668,37145.06385,43599.49863
218,AL,Theodore Cogeneration,7721,Alabama Power Co,195,Alabama Power Co,195,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,097,Mobile,30.525445,-88.128477,52965.43428,67741.21499,46553.13926,43641.58179,53417.20809,17828.30583,25201.2169,21206.2773,16283.89795,8165.306132,2756.880095,6266.510446,3426.887502,773.7581494,454.877686,28352.38487,41965.66228,25164.88024,24422.14599,21752.74114
219,AL,Thurlow Dam,19,Alabama Power Co,195,Alabama Power Co,195,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,051,Elmore,32.535436,-85.887614,63724.14675,86505.03762,48233.3346,45030.07763,74791.22707,19951.2365,20458.7333,27161.28473,19833.83475,12009.25099,3005.646979,7249.497325,2626.694632,723.8695069,1282.663888,45316.03282,55105.30851,38998.32982,44552.91175,42562.52784
220,AL,U S Alliance Coosa Pines,54216,Alabama Power Co,195,Bowater Newport Coosa Pines Op,2053,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,121,Talladega,33.328107,-86.356825,86641.78818,109763.5757,72882.03848,68836.42391,94828.2434,20841.47412,22476.17564,26813.12009,22297.37595,11241.30072,3881.861735,8696.542738,4215.795845,1230.376623,1248.166085,58668.88621,74972.6345,48417.57992,54912.01169,56331.18267
221,AL,US Steel (Fairfield Works),50730,Alabama Power Co,195,United States Steel Corporation,19370,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,073,Jefferson,33.4885,-86.9212,108814.3823,135206.6299,96490.0108,87239.10185,116062.2365,21685.3496,21422.89669,29606.92702,24040.25315,11261.61737,4147.723466,8415.24627,5144.429758,1552.925522,1338.484505,76657.99692,94070.93238,71707.08417,70938.35448,69899.61063
222,AL,Walter Bouldin Dam,4,Alabama Power Co,195,Alabama Power Co,195,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,051,Elmore,32.583889,-86.283056,78667.92372,101340.0757,63267.973,58480.74621,91232.33179,19788.08398,20816.01714,26265.54649,19674.28736,12013.03765,3112.277484,7471.819287,2698.135589,807.8932414,1324.646502,52815.8015,63545.99141,46463.66985,51848.61857,49383.89145
223,AL,Walton Discover Power Facility,55138,Georgia Transmission Corp,7197,Walton Discover LLC,60492,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,081,LEE,32.54098,-85.038879,71988.21223,94463.5329,56850.57292,52743.46906,83588.246,19685.69316,20396.15863,25883.27906,20418.12858,11749.74499,3156.648267,7452.302243,2842.292215,818.5488629,1370.608874,50240.16477,62229.79855,42314.95438,49812.268,46533.32868
224,AL,Washington County Cogen (Olin),7697,Alabama Power Co,195,Alabama Power Co,195,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,129,Washington,31.2504,-88.0156,50554.17718,69163.58132,35301.57812,35451.4474,61950.53173,19577.85219,22776.62295,23053.87066,19804.01815,12016.45643,2590.408566,6193.748182,2337.272854,800.5331615,903.1472173,32373.91261,44210.08928,22814.67879,28171.53155,34268.90258
225,AL,Weiss Dam,20,Alabama Power Co,195,Alabama Power Co,195,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,019,Cherokee,34.172142,-85.753806,79912.77493,105239.9053,65403.22258,57009.83733,91771.2838,22581.31213,24411.25364,28809.28649,23884.5629,12846.2471,4627.859638,10167.75251,4782.147258,1423.464493,1979.550201,55425.33873,75374.59778,45128.22694,41917.16696,59200.8299
226,AL,Westervelt Moundville Cogen,57467,Alabama Power Co,195,The Westervelt Co,56785,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,065,Hale,32.960714,-87.655419,58134.61046,87418.54288,40252.94971,35962.45995,68587.62359,20215.99343,21730.04699,25169.46289,21021.54505,11951.73156,3015.301156,7734.044959,2356.653934,774.1119884,1075.910623,40430.75207,56073.56489,30053.76792,35205.51994,40331.08098
227,AL,Weyerhaeuser Pine Hill Operations,54752,Alabama Power Co,195,International Paper Co.,56291,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,131,Wilcox,31.9698,-87.4806,51075.01686,70800.44244,36109.18884,36490.16354,60578.11653,18969.377,20338.1319,22927.96703,20190.60556,12030.12219,2602.573735,6466.102395,2149.571476,698.0145102,973.1971953,34221.19146,44696.11375,23963.91817,32871.55623,35309.52459
228,AL,Wheeler Dam,49,Tennessee Valley Authority,18642,Tennessee Valley Authority,18642,Tennessee Valley Authority,TVA,SERC,SRTV,SERC Tennessee Valley,,01,079,Lawrence,34.8069,-87.3819,77458.92018,100124.1574,61430.44996,56052.66398,92057.12286,23445.37343,27337.13896,27103.21504,25482.35866,13385.00276,4845.245802,11619.25166,4226.046374,1493.768988,1909.185794,54851.65033,75790.77066,40233.96004,39738.24894,63463.21175
229,AL,Widows Creek,50,Tennessee Valley Authority,18642,Tennessee Valley Authority,18642,Tennessee Valley Authority,TVA,SERC,SRTV,SERC Tennessee Valley,,01,071,Jackson,34.883022,-85.755253,77196.65187,97707.32332,59796.35455,59708.76503,91390.94677,22034.48651,25432.52054,25108.55058,23978.77148,13332.26917,4886.450854,10789.0929,4645.971657,1544.303811,2391.070758,54785.60092,73494.88313,35304.97571,44404.41737,65784.97764
230,AL,Wilson Dam,6440,Tennessee Valley Authority,18642,Tennessee Valley Authority,18642,Tennessee Valley Authority,TVA,SERC,SRTV,SERC Tennessee Valley,,01,077,Lauderdale,34.79782,-87.62537,77458.92018,100124.1574,61430.44996,56052.66398,92057.12286,23445.37343,27337.13896,27103.21504,25482.35866,13385.00276,4845.245802,11619.25166,4226.046374,1493.768988,1909.185794,54851.65033,75790.77066,40233.96004,39738.24894,63463.21175
231,AL,Yates Dam,21,Alabama Power Co,195,Alabama Power Co,195,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,051,Elmore,32.5743,-85.8901,63724.14675,86505.03762,48233.3346,45030.07763,74791.22707,19951.2365,20458.7333,27161.28473,19833.83475,12009.25099,3005.646979,7249.497325,2626.694632,723.8695069,1282.663888,45316.03282,55105.30851,38998.32982,44552.91175,42562.52784
232,AL,Yellowhammer Gas Plant,54730,Alabama Power Co,195,W&T Offshore Inc,57139,"Southern Company Services, Inc. - Trans",SOCO,SERC,SRSO,SERC South,,01,097,MOBILE,30.403538,-88.12833,52965.43428,67741.21499,46553.13926,43641.58179,53417.20809,17828.30583,25201.2169,21206.2773,16283.89795,8165.306132,2756.880095,6266.510446,3426.887502,773.7581494,454.877686,28352.38487,41965.66228,25164.88024,24422.14599,21752.74114
233,AR,Archer Daniels Midland Little Rock,54311,Entergy Arkansas Inc,814,Archer Daniels Midland Co,772,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,119,Pulaski,34.7,-92.199722,68980.79308,87281.26892,56160.95707,49451.16967,82870.93681,20763.37911,24822.42008,22439.17671,19895.02391,15501.83797,4338.38285,10848.57696,2802.05959,884.6192879,2641.247745,39798.69854,56548.59617,23053.23463,38373.19232,41180.17214
234,AR,Arkansas Nuclear One,8055,Entergy Arkansas Inc,814,Entergy Arkansas Inc,814,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,115,Pope,35.311,-93.2351,52239.99549,69257.00027,37410.80046,34623.83262,67504.72904,19619.32999,23514.17303,21548.51016,18177.36619,14946.59508,4077.644542,10072.82666,2065.787315,761.7601243,3164.967382,28623.43187,43732.03578,16663.76794,20426.51902,33455.8644
235,AR,Ashdown,54104,Southwestern Electric Power Co,17698,Domtar Industries Inc,5262,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,081,Little River,33.6417,-94.1083,49189.01891,68832.06893,34219.33511,32670.89916,60817.3472,18125.86877,24658.18232,19177.33783,16820.00831,11448.58903,3184.2379,8994.360701,1828.355663,681.4861173,1102.051679,26203.86061,43372.98496,15938.33133,18844.38677,26550.85675
236,AR,Beaver Dam,182,Southwestern Power Administration,17716,USCE-Little Rock District,19647,Southwestern Power Administration,SPA,SPP,SPSO,SPP South,SPP,05,015,Carroll,36.421507,-93.847373,61498.49574,75185.22418,47672.18056,48149.43449,74907.15193,22351.71881,25293.16037,23168.02195,21873.4784,18873.64392,5364.225397,11111.30008,2727.715071,1379.32103,5925.1492,32038.23607,51765.3518,15917.5644,19586.61881,40838.29991
237,AR,Blakely Mountain,197,Entergy Arkansas Inc,814,USCE -Vickburg District,19406,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,051,Garland,34.570984,-93.194425,62808.20847,81783.50659,48434.32995,43098.13143,77748.89894,19883.55631,23006.65865,22007.28433,19073.15656,15048.74368,3836.848128,9345.17333,2202.636543,766.5259465,2839.931066,36052.81205,52744.69457,22190.65814,33023.946,36222.22792
238,AR,Bull Shoals,198,Southwestern Power Administration,17716,USCE-Little Rock District,19647,Southwestern Power Administration,SPA,SPP,SPSO,SPP South,SPP,05,089,Marion,36.3635,-92.5763,53836.18535,68836.25091,40364.45651,36112.77465,69909.511,21234.49678,22829.00051,25276.90215,20348.31253,16203.07852,4501.598424,10857.12297,2323.36463,824.1212612,3803.369752,34056.91814,48261.37561,22577.44039,28482.11927,36825.47501
239,AR,Carl Bailey,202,Entergy Arkansas Inc,814,Arkansas Electric Coop Corp,807,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,147,Woodruff,35.260102,-91.363426,52343.4015,72387.36041,34173.00156,35008.81266,67638.96887,19675.16263,25628.72005,18857.68728,19516.8172,14331.27873,4379.652342,12121.62452,2152.03857,823.8403533,2265.417694,33251.77697,48474.31085,17562.9368,29808.81003,36981.43404
240,AR,Carpenter,166,Entergy Arkansas Inc,814,Entergy Arkansas Inc,814,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,051,Garland,34.4425,-93.0262,62808.20847,81783.50659,48434.32995,43098.13143,77748.89894,19883.55631,23006.65865,22007.28433,19073.15656,15048.74368,3836.848128,9345.17333,2202.636543,766.5259465,2839.931066,36052.81205,52744.69457,22190.65814,33023.946,36222.22792
241,AR,Cecil Lynch,167,Entergy Arkansas Inc,814,Entergy Arkansas Inc,814,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,119,Pulaski,34.7535,-92.1987,82820.18159,104321.9573,67436.10255,63346.51122,96048.78171,20309.05164,23942.31032,22189.67931,20047.80095,14716.33844,4414.21282,11234.91992,2749.185314,975.0148912,2523.268509,47007.80515,67265.35844,29502.37143,45893.18537,45351.04222
242,AR,City Water & Light - City of Jonesboro,56505,City Water and Light Plant,9879,City Water and Light Plant,9879,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SPP,SPSO,SPP South,MISO,05,031,Craighead,35.848561,-90.725377,64389.6879,83865.49548,46272.85379,45215.92497,82079.84029,21385.90459,25776.69727,22021.59244,21795.20592,15630.57771,5140.689101,13040.75154,3083.8593,1144.210025,3118.527218,39805.19287,57770.76469,22445.86688,31007.38438,47826.83605
243,AR,Clearwater Paper APP CB,50638,Entergy Arkansas Inc,814,Clearwater Paper Corporation,56225,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,041,Desha,33.7061,-91.2371,48740.64091,68910.12503,33709.44274,32500.04329,59635.86771,20697.9313,27455.14742,22055.92958,20485.66177,12278.20189,3766.836924,10529.18788,2559.832604,818.5039637,1053.106486,31502.88704,47574.99759,19886.93065,25741.78248,32636.18557
244,AR,Columbia Flooring Melbourne,56182,Entergy Arkansas Inc,814,Unilin Flooring NC LLC-Columbia Flooring,49831,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,065,Izard,36.060514,-91.919802,54215.78074,70495.04508,39380.80272,35963.62918,70893.16548,21432.10577,22939.93308,24359.39188,21211.19201,16938.27657,4664.414161,11293.57714,2615.930648,922.7409306,3630.21198,34220.29373,48847.52817,20642.12577,26942.41631,40366.33852
245,AR,Dam 2,7246,Entergy Arkansas Inc,814,Arkansas Electric Coop Corp,807,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,041,Desha,33.986501,-91.315788,48740.64091,68910.12503,33709.44274,32500.04329,59635.86771,20697.9313,27455.14742,22055.92958,20485.66177,12278.20189,3766.836924,10529.18788,2559.832604,818.5039637,1053.106486,31502.88704,47574.99759,19886.93065,25741.78248,32636.18557
246,AR,Dardanelle,199,Southwestern Power Administration,17716,USCE-Little Rock District,19647,Southwestern Power Administration,SPA,SPP,SPSO,SPP South,SPP,05,115,Pope,35.2503,-93.1686,58415.31831,76497.20583,42718.98439,40888.14778,73396.58731,19572.61524,22646.66957,22121.46742,19223.00067,14026.71847,3964.869236,10060.54443,2273.362302,843.3282454,2470.803427,33359.00755,49034.23203,20393.88952,26039.72284,37810.37828
247,AR,Degray,187,Entergy Arkansas Inc,814,USCE -Vickburg District,19406,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,019,Clark,34.211913,-93.110963,53901.89502,74059.27569,39267.94933,34919.25143,67160.86203,19669.92633,22723.096,22374.15288,19137.05818,14082.57102,3447.654663,9192.053435,1995.348594,696.7193905,1764.911198,32514.29432,48408.68364,20997.19542,28995.46893,31615.15951
248,AR,Dell Power Plant,55340,"Associated Electric Coop, Inc",924,"Associated Electric Coop, Inc",924,"Associated Electric Cooperative, Inc.",AECI,SERC,SRMW,SERC Midwest,,05,093,Mississippi,35.8619,-90.0253,61946.51357,83204.10518,42906.62903,42541.2737,78992.5047,21439.94992,26330.54286,21489.19758,22389.00554,15165.8928,5047.312107,13061.72561,3155.814024,1210.67794,2615.460418,40288.45579,59093.69014,23388.65871,29831.44903,48679.22
249,AR,Elkins Generating Center,56489,Ozarks Electric Coop Corp - (AR),14289,Arkansas Electric Coop Corp,807,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,143,Washington,35.9714,-94.0014,60665.97469,76948.3373,45086.86138,44709.89979,75830.30577,19624.1448,23622.08141,18665.76774,18541.34427,17442.01616,4538.27954,9651.573983,1963.527175,922.0509121,5332.139836,32081.34916,52532.22989,16004.4163,20354.98757,39325.26437
250,AR,Ellis Hydro,7040,Southwestern Electric Power Co,17698,Arkansas Electric Coop Corp,807,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,033,Crawford,35.351361,-94.294349,62290.76701,78243.05831,47327.19919,46051.92395,77391.26164,19778.01167,26560.6248,19709.99092,16979.91397,15377.70773,4344.698887,10789.91807,2073.773541,798.280892,3451.855905,30851.24361,49414.94407,16170.09286,22128.06465,35560.36168
251,AR,Flint Creek Power Plant,6138,Southwestern Electric Power Co,17698,Southwestern Electric Power Co,17698,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,007,Benton,36.2561,-94.5241,60804.55625,77516.01551,45892.58573,44967.25238,74749.68667,20466.22259,25499.33514,19595.65672,17961.37413,18616.66983,5345.647263,11099.19401,2384.653035,1062.490572,6442.703775,29756.42712,52608.07105,11870.69245,14506.24176,39933.25788
252,AR,Fourche Creek Wastewater,10050,Entergy Arkansas Inc,814,Little Rock Wastewater Utility,11079,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,119,Pulaski,34.6968,-92.165,68980.79308,87281.26892,56160.95707,49451.16967,82870.93681,20763.37911,24822.42008,22439.17671,19895.02391,15501.83797,4338.38285,10848.57696,2802.05959,884.6192879,2641.247745,39798.69854,56548.59617,23053.23463,38373.19232,41180.17214
253,AR,Fulton,7825,Southwestern Electric Power Co,17698,Arkansas Electric Coop Corp,807,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,057,Hempstead,33.6094,-93.7924,49437.4294,70738.38207,33464.88074,31515.51741,61803.87844,18026.21138,24309.99261,18999.40348,15898.82531,12466.32328,3176.501324,8855.508729,1702.303578,574.9397861,1415.74742,26771.28865,44485.06141,14551.6132,20143.75195,27816.10644
254,AR,Genova Arkansas I LLC,55869,,-9999,Southwestern Electric Power Co,17698,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,143,Washington,36.186111,-94.284166,73571.59091,87524.65076,61931.90399,59769.93159,85007.50151,20745.37564,24417.60369,20513.9625,19478.69461,18406.7601,5179.084892,10336.22482,2513.445372,1256.912461,6250.635036,35418.36884,58999.73058,16866.52322,20375.86526,45362.73128
255,AR,Georgia-Pacific Crossett LLC,10606,Entergy Arkansas Inc,814,Georgia-Pacific LLC,4580,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,003,Ashley,33.1421,-91.975,51934.08416,73166.5,37361.29176,35301.37912,61689.56417,20769.54547,25597.78191,23781.31676,20688.51033,12515.91097,3376.173833,9082.177506,2440.683407,805.1649602,1062.926473,30930.51513,48509.59532,19298.05259,25124.7785,30658.79624
256,AR,Greers Ferry Lake,188,Southwestern Power Administration,17716,USCE-Little Rock District,19647,Southwestern Power Administration,SPA,SPP,SPSO,SPP South,SPP,05,023,Cleburne,35.5207,-91.9953,56691.61105,74755.9545,40946.99855,38658.9959,72266.09614,21538.91975,24858.83413,23084.36922,20859.19703,17031.25924,4749.425901,11682.07946,2641.433544,882.562285,3598.851084,35201.76071,51601.55468,19649.184,29059.21027,40420.76562
257,AR,Hamilton Moses,168,Entergy Arkansas Inc,814,Entergy Arkansas Inc,814,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMV,SERC Mississippi Valley,MISO,05,123,St Francis,34.9806,-90.8722,56385.66936,75711.78604,39454.02894,36978.97083,73234.11024,21983.54747,27013.40907,23058.20016,21552.29225,15944.38601,5022.216657,12594.25233,3241.378903,1152.172018,2924.328132,34600.5802,51193.43876,18279.53328,25119.3646,43588.51517
258,AR,Harry D. Mattison Power Plant,56328,Southwestern Electric Power Co,17698,Southwestern Electric Power Co,17698,Southwest Power Pool,SWPP,SPP,SPSO,SPP South,,05,143,Washington,36.1855,-94.2841,73571.59091,87524.65076,61931.90399,59769.93159,85007.50151,20745.37564,24417.60369,20513.9625,19478.69461,18406.7601,5179.084892,10336.22482,2513.445372,1256.912461,6250.635036,35418.36884,58999.73058,16866.52322,20375.86526,45362.73128
